source,target,Time
4635693635,3090733766,2/7/16 20:56
2900954022,1050474246,2/7/16 20:56
1379942484,20713061,2/7/16 20:56
166289793,28221296,2/7/16 20:56
16146535,3082986275,2/7/16 20:56
3040222025,3217338927,2/7/16 20:56
2734291692,2567361932,2/7/16 20:56
468360628,20958510,2/7/16 20:56
16168401,2670926180,2/7/16 20:56
3202581705,2716017668,2/7/16 20:56
790578828,475811383,2/7/16 20:56
1347746461,70468535,2/7/16 20:56
3951725801,54769979,2/7/16 20:56
2249732667,31128730,2/7/16 20:56
502639312,251734392,2/7/16 20:56
4650675201,3090733766,2/7/16 20:56
4552216097,476202079,2/7/16 20:56
565699711,19931494,2/7/16 20:56
354642381,3642515717,2/7/16 20:56
4448637314,324659455,2/7/16 20:56
1638700249,104937383,2/7/16 20:56
557789129,15731368,2/7/16 20:56
4723602443,3090733766,2/7/16 20:56
4680108474,3090733766,2/7/16 20:56
110799048,894292836,2/7/16 20:56
270907188,25073877,2/7/16 20:56
3167161323,41984111,2/7/16 20:56
16168401,1278973044,2/7/16 20:56
2670926180,146160591,2/7/16 20:56
3053219203,2693172618,2/7/16 20:56
160724902,854394428,2/7/16 20:56
18424276,25073877,2/7/16 20:56
4725907457,3090733766,2/7/16 20:56
4065970455,3939294374,2/7/16 20:56
396156988,4102376488,2/7/16 20:56
316669107,14677919,2/7/16 20:56
89074810,267329369,2/7/16 20:56
475379727,100303868,2/7/16 20:56
21497549,16027904,2/7/16 20:56
16863762,27903560,2/7/16 20:56
1835339948,18684946,2/7/16 20:56
134594804,8953122,2/7/16 20:56
221707278,15368940,2/7/16 20:56
215746607,216776631,2/7/16 20:56
3230708064,30364057,2/7/16 20:56
2164100910,23022687,2/7/16 20:56
917320920,4865162375,2/7/16 20:57
4658824576,3090733766,2/7/16 20:57
4657987773,3090733766,2/7/16 20:57
4728945939,2769628913,2/7/16 20:57
270528803,2665382287,2/7/16 20:57
220983298,495130557,2/7/16 20:57
350746547,455764741,2/7/16 20:57
47418503,16027904,2/7/16 20:57
3739067240,63228779,2/7/16 20:57
210755262,170023205,2/7/16 20:57
4650201269,3090733766,2/7/16 20:57
1721208528,2519368063,2/7/16 20:57
503585510,4102376488,2/7/16 20:57
3102583561,166329578,2/7/16 20:57
38917487,583289776,2/7/16 20:57
2435765348,620571475,2/7/16 20:57
90803598,4266990442,2/7/16 20:57
4701245521,3090733766,2/7/16 20:57
128561701,1367531,2/7/16 20:57
392783363,19204438,2/7/16 20:57
2898443876,29409786,2/7/16 20:57
429454010,27882000,2/7/16 20:57
468360628,20958510,2/7/16 20:57
17123109,2172,2/7/16 20:57
3619706593,2908170952,2/7/16 20:57
16593439,14677919,2/7/16 20:57
1416860036,3031838684,2/7/16 20:57
437216317,4872606291,2/7/16 20:57
106331667,21619519,2/7/16 20:57
4311393022,543780273,2/7/16 20:57
2225515496,713213745,2/7/16 20:57
39312507,539524639,2/7/16 20:57
15865693,54731881,2/7/16 20:57
239510568,242992653,2/7/16 20:57
3020112678,3316868654,2/7/16 20:57
2491439376,4729317440,2/7/16 20:57
4728945939,136829552,2/7/16 20:57
4740090074,347627434,2/7/16 20:57
3619706593,39344374,2/7/16 20:57
50634289,17132407,2/7/16 20:57
2322274290,111966360,2/7/16 20:57
500734251,2840735258,2/7/16 20:57
543780273,4311393022,2/7/16 20:57
4839433331,3271255423,2/7/16 20:57
620228575,4305519569,2/7/16 20:57
1510815272,166329578,2/7/16 20:57
22870112,21984045,2/7/16 20:57
2868352674,2878828332,2/7/16 20:57
4567186939,2934083036,2/7/16 20:57
1188002203,4164309026,2/7/16 20:57
161053860,237572596,2/7/16 20:57
2259321518,11388132,2/7/16 20:57
93069110,14173315,2/7/16 20:57
4717849881,3090733766,2/7/16 20:57
2719268039,305376209,2/7/16 20:57
4422984375,709869721,2/7/16 20:57
3438469581,3278758339,2/7/16 20:57
24425269,2232317695,2/7/16 20:57
3288926208,135671160,2/7/16 20:57
4595518214,1631622487,2/7/16 20:57
2719268039,4522565452,2/7/16 20:57
423501576,2288462990,2/7/16 20:57
2279738457,2685860249,2/7/16 20:57
16923619,25073877,2/7/16 20:57
6904552,10419,2/7/16 20:57
2435765348,3271255423,2/7/16 20:57
3179207340,45564482,2/7/16 20:57
451279595,2540580547,2/7/16 20:57
4531622899,64857767,2/7/16 20:57
3307696168,534976479,2/7/16 20:57
2388200256,2155148561,2/7/16 20:57
3291315249,2675223966,2/7/16 20:57
4680208550,3090733766,2/7/16 20:57
489649722,14173315,2/7/16 20:58
77688823,20713061,2/7/16 20:58
4702475784,3090733766,2/7/16 20:58
15287297,16931849,2/7/16 20:58
228621035,2155148561,2/7/16 20:58
311241090,3031838684,2/7/16 20:58
1043458832,2790841112,2/7/16 20:58
3435940588,4764867800,2/7/16 20:58
403892195,42822396,2/7/16 20:58
51747453,466519303,2/7/16 20:58
459861375,111977331,2/7/16 20:58
289088010,14276218,2/7/16 20:58
39785774,15727317,2/7/16 20:58
4725889828,3090733766,2/7/16 20:58
168939739,25073877,2/7/16 20:58
2902339713,3031838684,2/7/16 20:58
1077541242,2695627871,2/7/16 20:58
3193850086,362655140,2/7/16 20:58
47400763,807095,2/7/16 20:58
3298373616,261330050,2/7/16 20:58
501942948,2293759616,2/7/16 20:58
4658846777,3090733766,2/7/16 20:58
463217851,3159920865,2/7/16 20:58
73782136,20713061,2/7/16 20:58
1575545688,1339835893,2/7/16 20:58
212067864,14677919,2/7/16 20:58
20728256,28221296,2/7/16 20:58
482971278,3050103236,2/7/16 20:58
3291315249,4050648313,2/7/16 20:58
4197361221,216776631,2/7/16 20:58
73782136,25073877,2/7/16 20:58
3311875621,25073877,2/7/16 20:58
139313091,2675223966,2/7/16 20:58
1462793498,2356487101,2/7/16 20:58
871058148,956257160,2/7/16 20:58
17693831,25073877,2/7/16 20:58
739243598,489475164,2/7/16 20:58
311241090,824720095,2/7/16 20:58
48887254,25073877,2/7/16 20:58
37787301,90687103,2/7/16 20:58
807411067,3013005239,2/7/16 20:58
513087375,329141413,2/7/16 20:58
15808113,15447123,2/7/16 20:58
3298373616,21316253,2/7/16 20:58
724268269,1367531,2/7/16 20:58
17179747,16027904,2/7/16 20:58
47503464,22523091,2/7/16 20:58
4162703777,2288462990,2/7/16 20:58
469952209,419834579,2/7/16 20:58
971075682,1936536769,2/7/16 20:58
152313793,46315077,2/7/16 20:58
4813304396,20713061,2/7/16 20:58
3233164543,804734372,2/7/16 20:58
553871086,1731762877,2/7/16 20:58
