Source,Target,Time
47602447,1129762164,2016-02-19 14:31:52
27463702,347627434,2016-02-19 14:31:52
188011806,139610735,2016-02-19 14:31:54
921987896,14293310,2016-02-19 14:31:54
823700479,2832807293,2016-02-19 14:31:55
3598025592,28785486,2016-02-19 14:31:55
27463702,347627434,2016-02-19 14:31:56
129235890,3181032174,2016-02-19 14:31:57
3432635795,2825253076,2016-02-19 14:31:57
1249994090,15757578,2016-02-19 14:31:57
235733373,2832807293,2016-02-19 14:31:58
1660944290,27987687,2016-02-19 14:31:59
531317095,65228322,2016-02-19 14:32:00
627763471,406745135,2016-02-19 14:32:00
450776559,14940354,2016-02-19 14:32:01
3432635795,972651,2016-02-19 14:32:01
170296342,3397169446,2016-02-19 14:32:01
29544925,3375422393,2016-02-19 14:32:02
4535475855,2195203470,2016-02-19 14:32:03
777088074,3889878142,2016-02-19 14:32:04
254127340,3108351,2016-02-19 14:32:04
3331658650,18622869,2016-02-19 14:32:06
36394205,28785486,2016-02-19 14:32:06
3532804813,2545200280,2016-02-19 14:32:06
1368328147,18772897,2016-02-19 14:32:07
204195016,28785486,2016-02-19 14:32:08
637015681,16193222,2016-02-19 14:32:09
